,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,DLY_FIRST_DATE,DLY_LAST_DATE,FIRST_DATE,LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA
2949,5123,TORONTO WILLOWDALE,ON,ONTARIO,ONTARIO,CAN,43.46,-79.25,EST,190.50,6158830,,,UNKNOWN,,1.0,9.0,,,,,1953-11-01,1970-03-31,1953-01-01 00:00:00,1970-12-01 00:00:00,Y,N
2950,4310,MAITLAND,ON,ONTARIO,ONTARIO,CAN,44.38,-75.38,EST,100.60,6104840,,,UNKNOWN,,1.0,9.0,,,,,1953-01-01,1954-04-30,1953-01-01 00:00:00,1954-12-01 00:00:00,Y,N
2951,4194,FRENCH R CHAUDIERE DAM,ON,ONTARIO,ONTARIO,CAN,46.08,-80.01,EST,198.10,6082612,,,DAILY CLIMATE,C,1.0,4.0,,,,,1969-12-01,2003-12-31,1969-01-01 00:00:00,2003-12-31 00:00:00,Y,N
2952,4480,ORILLIA,ON,ONTARIO,ONTARIO,CAN,44.37,-79.24,EST,224.00,6115810,,,UNKNOWN,,1.0,9.0,,,,,1871-05-01,1961-12-31,1871-01-01 00:00:00,1961-12-31 00:00:00,Y,N
2953,4959,LONG SAULT IHD,ON,ONTARIO,ONTARIO,CAN,44.03,-78.43,EST,342.90,6154611,,,UNKNOWN,,1.0,9.0,,,,,1967-05-01,1969-01-31,1967-01-01 00:00:00,1969-12-01 00:00:00,Y,N
2954,4694,SMITHVILLE,ON,ONTARIO,ONTARIO,CAN,43.06,-79.33,EST,190.50,6137838,,,UNKNOWN,,1.0,9.0,,,,,1957-07-01,1969-04-30,1957-01-01 00:00:00,1969-12-01 00:00:00,Y,N
2955,5097,TORONTO LESTER B. PEARSON INT'L A,ON,ONTARIO,ONTARIO,CAN,43.4038,-79.375,EST,173.40,6158733,YYZ,71624,CON,A,1.0,1.0,,,,,1937-11-01,2013-06-13,1937-01-01 00:00:00,2013-06-13 13:00:00,N,Y
2956,4315,MATAWATCHAN,ON,ONTARIO,ONTARIO,CAN,45.08,-77.07,EST,299.90,6105010,,,UNKNOWN,G,1.0,8.0,,,,,1983-09-01,1988-02-29,1983-01-01 00:00:00,1988-12-01 00:00:00,Y,N
2957,4975,MILFORD,ON,ONTARIO,ONTARIO,CAN,43.56,-77.03,EST,103.00,6155148,,,,F,1.0,7.0,,,,,1984-07-01,1992-06-30,1984-01-01 00:00:00,1992-12-01 00:00:00,Y,N
2958,4347,OUTLET,ON,ONTARIO,ONTARIO,CAN,44.29,-76.03,EST,91.40,6106123,,,UNKNOWN,,1.0,9.0,,,,,1969-06-01,1970-02-28,1969-01-01 00:00:00,1970-12-01 00:00:00,Y,N
2959,4801,MOUNT BRYDGES,ON,ONTARIO,ONTARIO,CAN,42.54,-81.33,EST,238.40,6145499,,,UNKNOWN,,1.0,9.0,,,,,1958-01-01,1962-01-31,1958-01-01 00:00:00,1962-01-31 00:00:00,Y,N
2960,4289,HINCHINBROOKE,ON,ONTARIO,ONTARIO,CAN,44.35,-76.41,EST,180.40,6103470,,,UNKNOWN,G,1.0,8.0,,,,,1961-01-01,1973-06-30,1961-01-01 00:00:00,1973-12-01 00:00:00,Y,N
2961,5014,PORT PERRY NONQUON,ON,ONTARIO,ONTARIO,CAN,44.09,-78.58,EST,253.00,6156682,,,DAILY CLIMATE,F,1.0,7.0,,,,,1983-09-01,2007-06-21,1983-01-01 00:00:00,2007-06-21 00:00:00,Y,N
2962,5103,TORONTO MIMICO,ON,ONTARIO,ONTARIO,CAN,43.37,-79.29,EST,76.20,6158745,,,UNKNOWN,,1.0,9.0,,,,,1958-03-01,1960-11-30,1958-01-01 00:00:00,1960-12-01 00:00:00,Y,N
2963,4457,HOPEVILLE,ON,ONTARIO,ONTARIO,CAN,44.05,-80.34,EST,479.50,6113510,,,UNKNOWN,,1.0,9.0,,,,,1947-11-01,1964-10-31,1947-01-01 00:00:00,1964-12-01 00:00:00,Y,N
2964,4910,COPETOWN,ON,ONTARIO,ONTARIO,CAN,43.15,-80.07,EST,228.60,6151866,,,UNKNOWN,D,1.0,5.0,,,,,1970-10-01,1993-06-30,1970-01-01 00:00:00,1993-12-01 00:00:00,Y,N
2965,54606,TERRACE BAY AIRPORT,ON,ONTARIO,ONTARIO,CAN,48.4856054,-87.0530041,EST,290.00,6048232,OTR,73018,AU8,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2018-01-08,2021-04-30,2017-12-21 15:00:00,2021-04-30 12:30:37,Y,N
2966,4652,LYONS,ON,ONTARIO,ONTARIO,CAN,42.51,-80.59,EST,258.80,6134729,,,UNKNOWN,,1.0,9.0,,,,,1883-04-01,1894-10-31,1883-01-01 00:00:00,1894-12-01 00:00:00,Y,N
2967,48748,RAINHAM CENTURY FARM,ON,ONTARIO,ONTARIO,CAN,42.51,-79.46,EST,178.00,6137135,,,DAILY CLIMATE,,,,,,,,2010-06-21,2016-03-19,2010-06-21 00:00:00,2016-03-19 00:00:00,Y,N
2968,4920,GALT OSMOND,ON,ONTARIO,ONTARIO,CAN,43.21,-80.07,EST,269.70,6152661,,,UNKNOWN,F,1.0,7.0,,,,,1965-06-01,1978-03-31,1965-01-01 00:00:00,1978-12-01 00:00:00,Y,N
2969,4582,PAISLEY,ON,ONTARIO,ONTARIO,CAN,44.16,-81.22,EST,244.10,6126210,,,UNKNOWN,C,1.0,4.0,,,,,1961-08-01,1992-10-31,1961-01-01 00:00:00,1992-12-01 00:00:00,Y,N
2970,4345,OTTAWA SOUTH MARCH,ON,ONTARIO,ONTARIO,CAN,45.21,-75.56,EST,86.90,6106102,,,UNKNOWN,,1.0,9.0,,,,,1969-06-01,1969-09-30,1969-01-01 00:00:00,1969-12-01 00:00:00,Y,N
2971,4603,WROXETER,ON,ONTARIO,ONTARIO,CAN,43.5148018,-81.0908016,EST,335.00,6129660,,,DAILY CLIMATE,A,1.0,2.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1966-06-01,2020-12-10,1966-01-01 00:00:00,2020-12-10 00:00:00,Y,N
2972,4020,LONGLAC P AND P,ON,ONTARIO,ONTARIO,CAN,49.46,-86.32,EST,342.60,6044560,,,UNKNOWN,,1.0,9.0,,,,,1951-01-01,1969-03-31,1951-01-01 00:00:00,1969-12-01 00:00:00,Y,N
2973,4881,BURKETON MCLAUGHLIN,ON,ONTARIO,ONTARIO,CAN,44.02,-78.48,EST,312.40,6151042,,,DAILY CLIMATE,A,1.0,1.0,,,,,1969-02-01,2002-03-31,1969-01-01 00:00:00,2002-03-31 00:00:00,Y,Y
2974,4773,GUELPH OAC PHYSICS DEPT,ON,ONTARIO,ONTARIO,CAN,43.33,-80.16,EST,340.50,614308C,,,UNKNOWN,,1.0,9.0,,,,,1962-06-01,1963-03-31,1962-01-01 00:00:00,1963-03-31 00:00:00,Y,N
2975,4379,ST RAPHAEL,ON,ONTARIO,ONTARIO,CAN,45.13,-74.35,EST,68.60,6107352,,,UNKNOWN,G,1.0,8.0,,,,,1972-06-01,1973-10-31,1972-01-01 00:00:00,1973-12-01 00:00:00,Y,N
2976,4586,POINT CLARK,ON,ONTARIO,ONTARIO,CAN,44.05,-81.41,EST,181.40,6126558,,,UNKNOWN,,1.0,9.0,,,,,1871-07-01,1913-11-30,1871-01-01 00:00:00,1913-12-01 00:00:00,Y,N
2977,4158,KIDD CREEK MINE,ON,ONTARIO,ONTARIO,CAN,48.41,-81.22,EST,277.40,6074100,,,UNKNOWN,G,1.0,8.0,,,,,1968-05-01,1979-09-30,1968-01-01 00:00:00,1979-12-01 00:00:00,Y,N
2978,4621,CLEAR CREEK,ON,ONTARIO,ONTARIO,CAN,42.35,-80.34,EST,190.20,6131575,,,UNKNOWN,,1.0,9.0,,,,,1950-05-01,1961-06-30,1950-01-01 00:00:00,1961-12-01 00:00:00,Y,N
2979,4253,CORNWALL,ON,ONTARIO,ONTARIO,CAN,45.01,-74.44,EST,53.30,6101872,,,UNKNOWN,,1.0,9.0,,,,,1867-01-01,1887-12-31,1867-01-01 00:00:00,1887-12-31 00:00:00,Y,N
2980,26799,BANCROFT AUTO,ON,ONTARIO,ONTARIO,CAN,45.0417,-77.5244,EST,330.70,616I001,WRK,71294,AU8,G,1.0,8.0,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1995-06-20,2021-04-30,1995-05-02 12:00:00,2021-04-30 12:30:37,Y,N
2981,4272,DUNVEGAN,ON,ONTARIO,ONTARIO,CAN,45.2,-74.47,EST,68.60,6102153,,,UNKNOWN,,1.0,9.0,,,,,1947-10-01,1949-08-31,1947-01-01 00:00:00,1949-12-01 00:00:00,Y,N
2982,4447,FESSERTON,ON,ONTARIO,ONTARIO,CAN,44.44,-79.41,EST,179.80,6112410,,,UNKNOWN,,1.0,9.0,,,,,1961-07-01,1964-09-30,1961-01-01 00:00:00,1964-12-01 00:00:00,Y,N
2983,4853,ALLOA,ON,ONTARIO,ONTARIO,CAN,43.43,-79.52,EST,262.10,6150224,,,UNKNOWN,,1.0,9.0,,,,,1951-02-01,1954-11-30,1951-01-01 00:00:00,1954-12-01 00:00:00,Y,N
2984,4312,MALLORYTOWN LANDING,ON,ONTARIO,ONTARIO,CAN,44.27,-75.52,EST,83.80,6104882,,,UNKNOWN,E,1.0,6.0,,,,,1977-12-01,1991-09-30,1977-12-01 00:00:00,1991-11-01 00:00:00,Y,N
2985,4970,MISSISSAUGA,ON,ONTARIO,ONTARIO,CAN,43.35,-79.37,EST,118.00,6155BA0,,,UNKNOWN,G,1.0,9.0,,,,,1979-12-01,1983-05-31,1979-01-01 00:00:00,1983-12-01 00:00:00,Y,N
2986,4304,LANSDOWNE,ON,ONTARIO,ONTARIO,CAN,44.3,-76.02,EST,103.60,6104347,,,UNKNOWN,,1.0,9.0,,,,,1895-08-01,1909-10-31,1895-01-01 00:00:00,1909-12-01 00:00:00,Y,N
2987,41983,ELORA RCS,ON,ONTARIO,ONTARIO,CAN,43.39,-80.25,EST,376.40,6142286,ZEL,71352,AU8,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2003-10-01,2021-04-30,2003-09-09 09:00:00,2021-04-30 12:30:37,Y,N
2988,4250,CLONTARF,ON,ONTARIO,ONTARIO,CAN,45.23,-77.09,EST,244.80,6101658,,,UNKNOWN,,1.0,9.0,,,,,1882-06-01,1957-12-31,1882-01-01 00:00:00,1957-12-31 00:00:00,Y,N
2989,4778,ILDERTON,ON,ONTARIO,ONTARIO,CAN,43.07,-81.23,EST,284.40,6143720,,,UNKNOWN,,1.0,9.0,,,,,1951-06-01,1956-08-31,1951-01-01 00:00:00,1956-12-01 00:00:00,Y,N
2990,4505,RONVILLE,ON,ONTARIO,ONTARIO,CAN,45.15,-78.57,EST,316.40,6117186,,,UNKNOWN,,1.0,9.0,,,,,1908-01-01,1926-09-30,1908-01-01 00:00:00,1926-12-01 00:00:00,Y,N
2991,4113,CONISTON STP,ON,ONTARIO,ONTARIO,CAN,46.29,-80.51,EST,267.60,6061850,,,DAILY CLIMATE,G,1.0,8.0,,,,,1962-02-01,2002-10-31,1962-01-01 00:00:00,2002-10-31 00:00:00,Y,Y
2992,4042,QUORN,ON,ONTARIO,ONTARIO,CAN,49.25,-90.54,EST,444.70,6046811,,,UNKNOWN,,1.0,9.0,,,,,1915-04-01,1960-12-31,1915-01-01 00:00:00,1960-12-31 00:00:00,Y,N
2993,4914,DESERONTO,ON,ONTARIO,ONTARIO,CAN,44.11,-77.04,EST,80.50,6152007,,,UNKNOWN,,1.0,9.0,,,,,1882-06-01,1905-10-31,1882-01-01 00:00:00,1905-12-01 00:00:00,Y,N
2994,4548,BRUSSELS,ON,ONTARIO,ONTARIO,CAN,43.44,-81.14,EST,339.90,6121030,,,UNKNOWN,,1.0,9.0,,,,,1965-08-01,1967-09-30,1965-01-01 00:00:00,1967-12-01 00:00:00,Y,N
2995,7793,SIMCOE (AUT),ON,ONTARIO,ONTARIO,CAN,42.51,-80.16,EST,240.50,6137732,WSI,,AU2,,,,,,,,1992-12-02,1999-09-20,1992-12-02 00:00:00,1999-12-23 16:00:00,Y,N
2996,4873,BRADFORD SPRINGDALE,ON,ONTARIO,ONTARIO,CAN,44.02,-79.37,EST,221.00,6150867,,,UNKNOWN,G,1.0,8.0,,,,,1966-07-01,1982-05-31,1966-01-01 00:00:00,1982-05-31 00:00:00,Y,N
2997,4977,MILLGROVE,ON,ONTARIO,ONTARIO,CAN,43.19,-79.58,EST,255.10,6155183,,,DAILY CLIMATE,C,1.0,4.0,,,,,1951-03-01,2006-04-30,1951-01-01 00:00:00,2006-04-30 00:00:00,Y,Y
2998,4159,KIRKLAND LAKE,ON,ONTARIO,ONTARIO,CAN,48.09,-80.0,EST,324.00,6074209,,,UNKNOWN,C,1.0,4.0,,,,,1950-02-01,1996-12-31,1950-01-01 00:00:00,1996-12-31 00:00:00,Y,N
2999,4163,MATHESON ONT HYDRO,ON,ONTARIO,ONTARIO,CAN,48.32,-80.28,EST,274.00,6075013,,,UNKNOWN,F,1.0,7.0,,,,,1983-06-01,1992-09-30,1983-01-01 00:00:00,1992-12-01 00:00:00,Y,N
3000,4918,FRANKFORD MOE,ON,ONTARIO,ONTARIO,CAN,44.14,-77.36,EST,114.30,6152555,,,,D,1.0,5.0,,,,,1959-12-01,1994-02-28,1959-01-01 00:00:00,1994-12-01 00:00:00,Y,N
3001,4733,BLUE SPRINGS CREEK,ON,ONTARIO,ONTARIO,CAN,43.38,-80.07,EST,373.40,6140818,,,UNKNOWN,F,1.0,7.0,,,,,1966-07-01,1980-07-31,1966-01-01 00:00:00,1980-12-01 00:00:00,Y,N
3002,5163,ENNISMORE,ON,ONTARIO,ONTARIO,CAN,44.23,-78.27,EST,,6162328,,,UNKNOWN,,1.0,9.0,,,,,1882-05-01,1910-01-31,1882-01-01 00:00:00,1910-12-01 00:00:00,Y,N
3003,4539,WYEVALE,ON,ONTARIO,ONTARIO,CAN,44.39,-79.55,EST,690.10,6119668,,,UNKNOWN,G,1.0,9.0,,,,,1978-05-01,1979-03-31,1978-01-01 00:00:00,1979-12-01 00:00:00,Y,N
3004,3921,PICKLE LAKE A,ON,ONTARIO,ONTARIO,CAN,51.2647,-90.1251,EST,386.20,6016527,YPL,71845,CON,E,1.0,6.0,,,,,1990-02-01,2012-07-11,1990-01-01 00:00:00,2012-07-12 13:00:00,Y,Y
3005,44967,BALACLAVA,ON,ONTARIO,ONTARIO,CAN,44.401302,-80.463603,EST,222.00,6110470,,,DAILY CLIMATE,,,,,,,,2006-05-01,2016-03-21,2006-05-01 00:00:00,2016-03-21 00:00:00,Y,N
3006,3978,THUNDER BAY PROVINCIAL PAPER,ON,ONTARIO,ONTARIO,CAN,48.27,-89.1,EST,184.40,604HK61,,,UNKNOWN,G,1.0,9.0,,,,,1990-03-01,1990-10-31,1990-01-01 00:00:00,1990-12-01 00:00:00,Y,N
3007,7581,ARMSTRONG (AUT),ON,ONTARIO,ONTARIO,CAN,50.18,-89.02,EST,350.50,6040326,,,,,,,,,,,1994-10-31,1995-06-23,1994-02-01 02:00:00,1995-08-19 08:52:00,Y,N
3008,4081,MICHIPICOTEN FALLS,ON,ONTARIO,ONTARIO,CAN,47.53,-84.38,EST,199.00,6055095,,,UNKNOWN,,1.0,9.0,,,,,1882-03-01,1928-12-31,1882-01-01 00:00:00,1928-12-31 00:00:00,Y,N
3009,4202,NORTH BAY OWRC,ON,ONTARIO,ONTARIO,CAN,46.18,-79.28,EST,198.10,6085704,,,UNKNOWN,G,1.0,9.0,,,,,1960-11-01,1971-04-30,1960-01-01 00:00:00,1971-12-01 00:00:00,Y,N
3010,5102,TORONTO METRO ZOO,ON,ONTARIO,ONTARIO,CAN,43.49,-79.11,EST,143.30,6158741,,,UNKNOWN,D,1.0,5.0,,,,,1976-04-01,1993-02-28,1976-01-01 00:00:00,1993-12-01 00:00:00,Y,N
3011,4745,CONESTOGO,ON,ONTARIO,ONTARIO,CAN,43.33,-80.31,EST,,6141843,,,UNKNOWN,,1.0,9.0,,,,,1880-04-01,1899-10-31,1880-01-01 00:00:00,1899-12-01 00:00:00,Y,N
3012,5155,BANCROFT OMNR,ON,ONTARIO,ONTARIO,CAN,45.03,-77.52,EST,344.40,6160473,,,UNKNOWN,G,1.0,8.0,,,,,1987-04-01,1990-10-31,1987-01-01 00:00:00,1990-12-01 00:00:00,Y,N
3013,4150,HEASLIP,ON,ONTARIO,ONTARIO,CAN,47.48,-79.5,EST,221.90,6073420,,,UNKNOWN,,1.0,9.0,,,,,1928-11-01,1967-04-30,1928-01-01 00:00:00,1967-12-01 00:00:00,Y,N
3014,4752,DRUMBO HARRINGTON,ON,ONTARIO,ONTARIO,CAN,43.14,-80.31,EST,281.90,6142113,,,UNKNOWN,G,1.0,8.0,,,,,1974-06-01,1975-09-30,1974-01-01 00:00:00,1975-12-01 00:00:00,Y,N
3015,4753,EGREMONT,ON,ONTARIO,ONTARIO,CAN,44.0,-80.4,EST,442.30,6142252,,,UNKNOWN,,1.0,9.0,,,,,1880-03-01,1894-01-31,1880-01-01 00:00:00,1894-12-01 00:00:00,Y,N
3016,4722,WOODSLEE CDA AUTOMATIC CLIMATE STATION,ON,ONTARIO,ONTARIO,CAN,42.13,-82.44,EST,182.90,6139602,,,UNKNOWN,F,1.0,7.0,,,,,1986-09-01,2001-12-31,1986-09-01 00:00:00,2001-12-31 00:00:00,Y,N
3017,4640,GRIMSBY ROCK CHAPEL,ON,ONTARIO,ONTARIO,CAN,43.11,-79.35,EST,198.10,6133057,,,UNKNOWN,,1.0,9.0,,,,,1914-01-01,1966-04-30,1914-01-01 00:00:00,1966-12-01 00:00:00,Y,N
3018,47527,PETAWAWA AWOS 2,ON,ONTARIO,ONTARIO,CAN,45.57,-77.19,EST,130.10,6106396,YWA,71625,AU5,,,,DND,MDN,Department of National Defence,Ministère de la Défense nationale,2008-07-24,2021-04-30,2008-07-02 19:00:00,2021-04-30 12:30:37,Y,N
3019,4236,BROCKVILLE PCC,ON,ONTARIO,ONTARIO,CAN,44.36,-75.4,EST,96.00,6100971,,,DAILY CLIMATE,A,1.0,1.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1965-08-01,2021-04-29,1965-01-01 00:00:00,2021-04-29 00:00:00,N,Y
3020,4543,BELGRAVE,ON,ONTARIO,ONTARIO,CAN,43.48,-81.23,EST,335.30,6120670,,,UNKNOWN,,1.0,9.0,,,,,1962-04-01,1964-12-31,1962-01-01 00:00:00,1964-12-31 00:00:00,Y,N
3021,51237,LANSDOWNE HOUSE A,ON,ONTARIO,ONTARIO,CAN,52.1144,-87.5603,EST,254.20,6014351,YLH,,NCA,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2018-10-29,2021-04-30,2013-03-05 10:00:00,2021-04-30 12:30:37,Y,N
3022,4521,TOTTENHAM,ON,ONTARIO,ONTARIO,CAN,44.02,-79.49,EST,250.90,6118848,,,UNKNOWN,G,1.0,8.0,,,,,1971-09-01,1979-11-30,1971-01-01 00:00:00,1979-12-01 00:00:00,Y,N
3023,4437,COOKSTOWN,ON,ONTARIO,ONTARIO,CAN,44.1224042,-79.4141088,EST,243.80,6111859,,,DAILY CLIMATE,A,1.0,1.0,,,,,1972-06-01,2007-04-30,1972-01-01 00:00:00,2007-04-30 00:00:00,Y,Y
3024,4377,ST. ALBERT,ON,ONTARIO,ONTARIO,CAN,45.1714004,-75.0349026,EST,80.00,6107276,,,DAILY CLIMATE,E,1.0,6.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1986-06-01,2021-04-01,1986-01-01 00:00:00,2021-04-01 00:00:00,Y,Y
3025,4528,UTTERSON ONT HYDRO,ON,ONTARIO,ONTARIO,CAN,45.12,-79.21,EST,297.20,6119115,,,UNKNOWN,E,1.0,6.0,,,,,1971-05-01,1983-06-30,1971-01-01 00:00:00,1983-12-01 00:00:00,Y,N
3026,4233,BELLROCK,ON,ONTARIO,ONTARIO,CAN,44.29,-76.46,EST,146.30,6100720,,,UNKNOWN,F,1.0,7.0,,,,,1957-05-01,1978-08-31,1957-01-01 00:00:00,1978-12-01 00:00:00,Y,N
3027,5136,TYRONE,ON,ONTARIO,ONTARIO,CAN,44.01,-78.44,EST,205.70,6159048,,,DAILY CLIMATE,A,1.0,1.0,,,,,1967-07-01,1999-10-31,1967-01-01 00:00:00,1999-10-31 00:00:00,Y,N
3028,4297,KINGSTON MARINE,ON,ONTARIO,ONTARIO,CAN,44.14,-76.27,EST,106.70,6104153,,,UNKNOWN,,1.0,9.0,,,,,1939-04-01,1967-10-31,1939-01-01 00:00:00,1967-12-01 00:00:00,Y,N
3029,52900,ARMSTRONG A,ON,ONTARIO,ONTARIO,CAN,50.1725,-88.5435,EST,322.50,6040327,YYW,,NCA,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2018-10-29,2021-04-30,2015-06-18 14:00:00,2021-04-30 12:30:37,Y,N
3030,4600,WALKERTON,ON,ONTARIO,ONTARIO,CAN,44.08,-81.09,EST,243.80,6129235,,,UNKNOWN,G,1.0,8.0,,,,,1902-08-01,1971-12-31,1902-01-01 00:00:00,1971-12-31 00:00:00,Y,N
3031,4533,WASDELLS,ON,ONTARIO,ONTARIO,CAN,44.47,-79.18,EST,217.60,6119295,,,UNKNOWN,,1.0,9.0,,,,,1950-05-01,1957-03-31,1950-01-01 00:00:00,1957-12-01 00:00:00,Y,N
3032,4153,INDIAN CHUTE,ON,ONTARIO,ONTARIO,CAN,47.51,-80.27,EST,292.60,6073750,,,UNKNOWN,G,1.0,8.0,,,,,1950-02-01,1972-01-31,1950-01-01 00:00:00,1972-12-01 00:00:00,Y,N
3033,52418,PICKLE LAKE A,ON,ONTARIO,ONTARIO,CAN,51.2647,-90.1251,EST,386.20,6016528,YPL,,NCA,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2018-10-29,2021-04-30,2013-04-11 14:00:00,2021-04-30 12:30:37,Y,N
3034,5050,TORONTO AMESBURY,ON,ONTARIO,ONTARIO,CAN,43.42,-79.29,EST,153.90,61583FL,,,UNKNOWN,G,1.0,8.0,,,,,1980-11-01,1987-04-30,1980-01-01 00:00:00,1987-12-01 00:00:00,Y,N
3035,4892,CAMPBELLFORD,ON,ONTARIO,ONTARIO,CAN,44.18,-77.48,EST,146.30,6151137,,,DAILY CLIMATE,F,1.0,7.0,,,,,1915-06-01,1997-12-31,1915-01-01 00:00:00,1997-12-31 00:00:00,Y,N
3036,4922,GEORGETOWN,ON,ONTARIO,ONTARIO,CAN,43.39,-79.57,EST,274.30,6152691,,,UNKNOWN,,1.0,9.0,,,,,1882-03-01,1966-10-31,1882-01-01 00:00:00,1966-12-01 00:00:00,Y,N
3037,4084,MONTREAL FALLS,ON,ONTARIO,ONTARIO,CAN,47.15,-84.24,EST,408.40,6055300,,,UNKNOWN,,1.0,9.0,,,,,1932-01-01,1955-12-31,1932-01-01 00:00:00,1955-12-31 00:00:00,Y,N
3038,4436,COLLINGWOOD WPCP,ON,ONTARIO,ONTARIO,CAN,44.3,-80.13,EST,180.00,6111800,,,UNKNOWN,G,1.0,8.0,,,,,1973-05-01,1997-01-31,1973-01-01 00:00:00,1997-01-31 00:00:00,Y,N
3039,4418,BOGNOR,ON,ONTARIO,ONTARIO,CAN,44.4,-80.5,EST,249.90,6110823,,,UNKNOWN,,1.0,9.0,,,,,1883-04-01,1900-09-30,1883-01-01 00:00:00,1900-12-01 00:00:00,Y,N
3040,5001,PICKERING,ON,ONTARIO,ONTARIO,CAN,43.51,-79.03,EST,91.40,6156513,,,UNKNOWN,G,1.0,8.0,,,,,1965-10-01,1976-10-31,1965-01-01 00:00:00,1976-12-01 00:00:00,Y,N
3041,4515,STAYNER 2,ON,ONTARIO,ONTARIO,CAN,44.26,-80.05,EST,198.10,6118000,,,UNKNOWN,,1.0,9.0,,,,,1955-04-01,1959-08-31,1955-01-01 00:00:00,1959-12-01 00:00:00,Y,N
3042,4420,BRACEBRIDGE,ON,ONTARIO,ONTARIO,CAN,45.03,-79.19,EST,250.00,6110851,,,UNKNOWN,G,1.0,8.0,,,,,1984-07-01,1989-02-28,1984-01-01 00:00:00,1989-12-01 00:00:00,Y,N
3043,42003,ALEXANDRIA,ON,ONTARIO,ONTARIO,CAN,45.1925,-74.3651,EST,77.00,6100166,TAL,,AU7,,,,,,,,2003-10-01,2006-05-24,2003-03-27 09:00:00,2006-05-24 10:00:00,Y,N
3044,3950,STRATTON ROMYN,ON,ONTARIO,ONTARIO,CAN,48.42,-94.1,CST,366.10,6028128,,,DAILY CLIMATE,D,1.0,5.0,,,,,1978-12-01,2004-10-31,1978-01-01 00:00:00,2004-10-31 00:00:00,Y,N
3045,3971,SIOUX NARROWS,ON,ONTARIO,ONTARIO,CAN,49.23,-94.04,CST,342.90,6037804,,,UNKNOWN,G,1.0,9.0,,,,,1980-06-01,1980-06-30,1980-01-01 00:00:00,1980-12-01 00:00:00,Y,N
3046,52419,RED LAKE A,ON,ONTARIO,ONTARIO,CAN,51.0402,-93.4735,CST,385.90,6016971,YRL,,NCA,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2018-10-29,2021-04-30,2013-04-11 13:00:00,2021-04-30 12:30:37,Y,N
3047,3945,RAINY RIVER,ON,ONTARIO,ONTARIO,CAN,48.43,-94.32,CST,316.00,6026852,,,DAILY CLIMATE,G,1.0,8.0,,,,,1914-01-01,2003-10-31,1914-01-01 00:00:00,2003-10-31 00:00:00,Y,N
3048,3924,RED LAKE FORESTRY,ON,ONTARIO,ONTARIO,CAN,51.04,-93.49,CST,375.50,6016979,,,UNKNOWN,,1.0,9.0,,,,,1959-05-01,1960-09-30,1959-01-01 00:00:00,1960-12-01 00:00:00,Y,N
3049,3967,SIOUX LOOKOUT,ON,ONTARIO,ONTARIO,CAN,50.08,-91.52,CST,364.80,6037768,,,UNKNOWN,,1.0,9.0,,,,,1914-01-01,1932-12-31,1914-01-01 00:00:00,1932-12-31 00:00:00,Y,N
3050,3914,BIG TROUT LAKE,ON,ONTARIO,ONTARIO,CAN,53.5,-89.52,CST,224.10,6010738,,,NONE,C,1.0,4.0,,,,,1939-02-01,1992-10-31,1939-01-01 00:00:00,1992-12-01 00:00:00,Y,N
3051,5086,TORONTO IS A (AUT),ON,ONTARIO,ONTARIO,CAN,43.38,-79.24,EST,76.50,6158666,,,UNKNOWN,G,1.0,9.0,,,,,1973-01-01,1973-11-30,1973-01-01 00:00:00,1994-12-01 09:00:00,Y,N
3052,5038,SPEYSIDE IHD,ON,ONTARIO,ONTARIO,CAN,43.33,-80.01,EST,327.70,6157976,,,UNKNOWN,G,1.0,8.0,,,,,1968-06-01,1975-07-31,1968-01-01 00:00:00,1975-12-01 00:00:00,Y,N
3053,4976,MILLBROOK,ON,ONTARIO,ONTARIO,CAN,44.09,-78.29,EST,274.30,6155154,,,UNKNOWN,F,1.0,7.0,,,,,1975-09-01,1985-08-31,1975-01-01 00:00:00,1985-12-01 00:00:00,Y,N
